"Dec_time","Dec_ZT_time","Condition","mean","SEM"
128,1088,"1 Male",0.575,0.211488921938158
129,1089,"1 Male",0.6,0.195461321506656
130,1090,"1 Male",0.425,0.182178765403937
131,1091,"1 Male",0.425,0.178625449704266
132,1092,"1 Male",0.45,0.195952636872883
133,1093,"1 Male",0.475,0.164033689472777
134,1094,"1 Male",0.375,0.191778116983785
135,1095,"1 Male",0.45,0.199197106353198
136,1096,"1 Male",0.225,0.126529108843046
137,1097,"1 Male",0.125,0.102453867041683
138,1098,"1 Male",0.075,0.0553253778649314
139,1099,"1 Male",0.425,0.19244546347019
140,1100,"1 Male",0.425,0.175
141,1101,"1 Male",0.35,0.141194537556867
142,1102,"1 Male",0.55,0.199197106353198
143,1103,"1 Male",0.65,0.278618386199126
144,1104,"1 Male",0.475,0.186009029281804
145,1105,"1 Male",0.425,0.178625449704266
146,1106,"1 Male",0.775,0.273832018505825
147,1107,"1 Male",0.375,0.137222914285946
148,1108,"1 Male",0.575,0.208435872201771
149,1109,"1 Male",0.9,0.265059258009243
150,1110,"1 Male",1.075,0.358750502545882
151,1111,"1 Male",0.55,0.237373448064761
152,1112,"1 Male",1,0.293082643459888
153,1113,"1 Male",0.375,0.132469154609958
154,1114,"1 Male",0.4,0.178311165648346
155,1115,"1 Male",0.325,0.157657125531227
156,1116,"1 Male",0.55,0.214685219774775
157,1117,"1 Male",0.35,0.145663820895749
158,1118,"1 Male",0.6,0.192153784566105
159,1119,"1 Male",0.45,0.167752870738553
160,1120,"1 Male",0.375,0.122409045249828
161,1121,"1 Male",0.625,0.244654387311508
162,1122,"1 Male",0.325,0.144946939893933
163,1123,"1 Male",0.425,0.19244546347019
164,1124,"1 Male",0.375,0.158872227325561
165,1125,"1 Male",0.375,0.158872227325561
166,1126,"1 Male",0.3,0.130088727117598
167,1127,"1 Male",0.425,0.185664088735958
168,1128,"1 Male",0.175,0.106743762202907
169,1129,"1 Male",0.1,0.0480384461415261
170,1130,"1 Male",0.075,0.0553253778649314
171,1131,"1 Male",0.1,0.0599144689515278
172,1132,"1 Male",0.525,0.220685122010803
173,1133,"1 Male",0.425,0.163642433842345
174,1134,"1 Male",0.4,0.18536173919926
175,1135,"1 Male",0.4,0.146759877141069
176,1136,"1 Male",0.35,0.15831646333879
177,1137,"1 Male",0.425,0.167513872368522
178,1138,"1 Male",0.825,0.331831552880644
179,1139,"1 Male",0.575,0.208435872201771
180,1140,"1 Male",0.325,0.10970531623516
181,1141,"1 Male",0.325,0.144946939893933
182,1142,"1 Male",0.4,0.18536173919926
183,1143,"1 Male",0.275,0.143167017402036
184,1144,"1 Male",0.175,0.0868796692159732
185,1145,"1 Male",0.175,0.100559333167934
186,1146,"1 Male",0.225,0.0838764353692765
187,1147,"1 Male",0.15,0.0763762615825973
188,1148,"1 Male",0.2,0.0891555828241729
189,1149,"1 Male",0.475,0.250608234460656
190,1150,"1 Male",0.275,0.123970116332888
191,1151,"1 Male",0.275,0.160078105935821
192,1152,"1 Male",0.375,0.216876131490435
193,1153,"1 Male",0.275,0.118686724032381
194,1154,"1 Male",0.275,0.133913002758105
195,1155,"1 Male",0.25,0.122735905765601
196,1156,"1 Male",0.275,0.123970116332888
197,1157,"1 Male",0.2,0.0733799385705343
198,1158,"1 Male",0.275,0.113156913971207
199,1159,"1 Male",0.4,0.155250005161237
200,1160,"1 Male",0.625,0.244654387311508
201,1161,"1 Male",0.45,0.178849600187363
202,1162,"1 Male",0.4,0.155250005161237
203,1163,"1 Male",0.55,0.231909575658383
204,1164,"1 Male",0.5,0.171718314361571
205,1165,"1 Male",0.7,0.23259957889593
206,1166,"1 Male",0.325,0.140454847202096
207,1167,"1 Male",0.4,0.159325501363138
208,1168,"1 Male",0.55,0.331952267189588
209,1169,"1 Male",0.8,0.581994801280861
210,1170,"1 Male",0.475,0.312121565731802
211,1171,"1 Male",0.65,0.393130108299125
212,1172,"1 Male",0.125,0.073270660864972
213,1173,"1 Male",0.05,0.05
214,1174,"1 Male",0.025,0.025
215,1175,"1 Male",0.125,0.102453867041683
216,1176,"1 Male",0.3,0.148496740877644
217,1177,"1 Male",0.35,0.126845353047495
218,1178,"1 Male",0.575,0.245177852766475
219,1179,"1 Male",0.375,0.137222914285946
220,1180,"1 Male",0.35,0.141194537556867
221,1181,"1 Male",0.25,0.0996789718842316
222,1182,"1 Male",0.275,0.129037362905637
223,1183,"1 Male",0.775,0.283040950194807
224,1184,"1 Male",0.95,0.445706008658001
225,1185,"1 Male",0.4,0.151064598170825
226,1186,"1 Male",0.625,0.249839692192557
227,1187,"1 Male",1.325,0.980833959653853
228,1188,"1 Male",0.25,0.146541321729944
229,1189,"1 Male",0.35,0.177410143380696
230,1190,"1 Male",0.25,0.12785207798919
231,1191,"1 Male",0.325,0.180410855890318
232,1192,"1 Male",0.4,0.214236868669788
233,1193,"1 Male",0.175,0.0868796692159732
234,1194,"1 Male",0.075,0.0421763696143487
235,1195,"1 Male",0.05,0.05
236,1196,"1 Male",0.7,0.341940165706044
237,1197,"1 Male",0.7,0.36374124361652
238,1198,"1 Male",0.5,0.202547873416733
239,1199,"1 Male",0.4,0.155250005161237
240,1200,"1 Male",0.3,0.125064086135971
241,1201,"1 Male",0.475,0.175365917806754
242,1202,"1 Male",0.375,0.174265859374663
243,1203,"1 Male",0.225,0.110288084299536
244,1204,"1 Male",0.2,0.0960768922830523
245,1205,"1 Male",0.375,0.174265859374663
246,1206,"1 Male",0.475,0.196075273353151
247,1207,"1 Male",0.45,0.163887078071989
248,1208,"1 Male",0.25,0.0996789718842316
249,1209,"1 Male",0.325,0.16558946764475
250,1210,"1 Male",0.275,0.143167017402036
251,1211,"1 Male",0.3,0.148496740877644
252,1212,"1 Male",0.275,0.123970116332888
253,1213,"1 Male",0.15,0.0916375245051714
254,1214,"1 Male",0.275,0.138617255743084
255,1215,"1 Male",0.175,0.112588996137642
256,1216,"1 Male",0.325,0.157657125531227
257,1217,"1 Male",0.325,0.183929682773413
258,1218,"1 Male",0.5,0.208781569085357
259,1219,"1 Male",0.375,0.166746775619462
260,1220,"1 Male",0.475,0.217761042876984
261,1221,"1 Male",0.5,0.240192230707631
262,1222,"1 Male",0.25,0.122735905765601
263,1223,"1 Male",0.225,0.126529108843046
264,1224,"1 Male",0.325,0.16558946764475
265,1225,"1 Male",0.225,0.0911992746259952
266,1226,"1 Male",0.2,0.102532046272473
267,1227,"1 Male",0.175,0.0939687618580143
268,1228,"1 Male",0.175,0.0939687618580143
269,1229,"1 Male",0.4,0.170970082853022
270,1230,"1 Male",0.25,0.117396981571296
271,1231,"1 Male",0.35,0.184495153157099
272,1232,"1 Male",0.3,0.164862024673626
273,1233,"1 Male",0.475,0.189423890405646
274,1234,"1 Male",0.25,0.122735905765601
275,1235,"1 Male",0.425,0.198995876777281
276,1236,"1 Male",0.35,0.166217343042792
277,1237,"1 Male",0.325,0.13581425853169
278,1238,"1 Male",0.15,0.0843527392286973
279,1239,"1 Male",0.3,0.152752523165195
280,1240,"1 Male",0.45,0.199197106353198
281,1241,"1 Male",0.3,0.160926802918084
282,1242,"1 Male",0.3,0.144115338424578
283,1243,"1 Male",0.25,0.10591481821704
284,1244,"1 Male",0.2,0.102532046272473
285,1245,"1 Male",0.025,0.025
286,1246,"1 Male",0.325,0.212999036954606
287,1247,"1 Male",0.1,0.0784464540552736
288,1248,"1 Male",0.15,0.126845353047495
289,1249,"1 Male",0.225,0.14091050078248
290,1250,"1 Male",0.425,0.205337433358999
291,1251,"1 Male",0.325,0.190772720191412
292,1252,"1 Male",0.15,0.126845353047495
293,1253,"1 Male",0.475,0.229233673187595
294,1254,"1 Male",0.45,0.288564084336965
295,1255,"1 Male",0.15,0.0843527392286973
296,1256,"1 Male",0.25,0.132771251135949
297,1257,"1 Male",0.2,0.0960768922830523
298,1258,"1 Male",0.375,0.184972277895212
299,1259,"1 Male",0.325,0.169416419147977
300,1260,"1 Male",0.425,0.195748072001508
301,1261,"1 Male",0.125,0.125
302,1262,"1 Male",0.3,0.148496740877644
303,1263,"1 Male",0.425,0.214498520704958
304,1264,"1 Male",0.375,0.191778116983785
305,1265,"1 Male",0.4,0.174679193130781
306,1266,"1 Male",0.275,0.143167017402036
307,1267,"1 Male",0.4,0.163299316185545
308,1268,"1 Male",0.4,0.208166599946613
309,1269,"1 Male",0.3,0.125064086135971
310,1270,"1 Male",0.2,0.108604197869474
311,1271,"1 Male",0.075,0.0553253778649314
312,1272,"1 Male",0.2,0.114354374979373
313,1273,"1 Male",0.075,0.0553253778649314
314,1274,"1 Male",0.125,0.102453867041683
315,1275,"1 Male",0.125,0.0890656628993031
316,1276,"1 Male",0.1,0.0697982440452113
317,1277,"1 Male",0.3,0.221301511459725
318,1278,"1 Male",0.425,0.305688587978866
319,1279,"1 Male",0.225,0.131497781983829
320,1280,"1 Male",0.225,0.14091050078248
321,1281,"1 Male",0.3,0.144115338424578
322,1282,"1 Male",0.45,0.195952636872883
323,1283,"1 Male",0.325,0.153537350337688
324,1284,"1 Male",0.525,0.248037166363099
325,1285,"1 Male",0.55,0.208627996744543
326,1286,"1 Male",0.675,0.233115741034253
327,1287,"1 Male",0.475,0.171671645434399
328,1288,"1 Male",0.5,0.171718314361571
329,1289,"1 Male",0.475,0.196075273353151
330,1290,"1 Male",0.475,0.151858149059895
331,1291,"1 Male",0.275,0.107342609887388
332,1292,"1 Male",0.7,0.275494892688478
333,1293,"1 Male",0.625,0.191778116983785
334,1294,"1 Male",0.7,0.25369070609499
335,1295,"1 Male",0.4,0.163299316185545
336,1296,"1 Male",0.5,0.196116135138184
337,1297,"1 Male",1.15,0.666554477739721
338,1298,"1 Male",0.325,0.131009394848085
339,1299,"1 Male",0.85,0.25204293488539
340,1300,"1 Male",0.65,0.207395324230853
341,1301,"1 Male",0.8,0.422447083622953
342,1302,"1 Male",0.5,0.232047740446129
343,1303,"1 Male",0.4,0.155250005161237
344,1304,"1 Male",0.4,0.137747446344239
345,1305,"1 Male",0.725,0.314168622043837
346,1306,"1 Male",0.7,0.24337372337779
347,1307,"1 Male",0.975,0.273832018505825
348,1308,"1 Male",0.575,0.185664088735958
349,1309,"1 Male",0.65,0.187937523716029
350,1310,"1 Male",0.775,0.219227957696772
351,1311,"1 Male",0.55,0.17153156246906
352,1312,"1 Male",0.875,0.289091193135865
353,1313,"1 Male",0.5,0.199357943768463
354,1314,"1 Male",0.925,0.302526752366524
355,1315,"1 Male",0.85,0.259560772983505
356,1316,"1 Male",0.675,0.224714919112628
357,1317,"1 Male",0.575,0.260392947637771
358,1318,"1 Male",0.625,0.239356776939085
359,1319,"1 Male",0.625,0.239356776939085
360,1320,"1 Male",1.025,0.355339310576561
361,1321,"1 Male",0.675,0.238551988635709
362,1322,"1 Male",0.9,0.252677964702413
363,1323,"1 Male",0.875,0.229792269625171
364,1324,"1 Male",0.975,0.264302420024428
365,1325,"1 Male",0.925,0.243867082334115
366,1326,"1 Male",0.95,0.26782600551621
367,1327,"1 Male",1.05,0.274912573515514
368,1328,"1 Male",1,0.253184841770917
369,1329,"1 Male",1.15,0.276308077779412
370,1330,"1 Male",0.775,0.266716742093219
371,1331,"1 Male",0.425,0.147141567973299
372,1332,"1 Male",0.525,0.186009029281804
373,1333,"1 Male",0.575,0.19244546347019
374,1334,"1 Male",0.8,0.270801280154532
375,1335,"1 Male",0.75,0.23135609139515
376,1336,"1 Male",0.725,0.232013206962725
377,1337,"1 Male",0.775,0.222132727705642
378,1338,"1 Male",1.275,0.316202426238279
379,1339,"1 Male",0.975,0.238820552738361
380,1340,"1 Male",0.925,0.261620933452415
381,1341,"1 Male",0.975,0.246741585989087
382,1342,"1 Male",0.85,0.207395324230853
383,1343,"1 Male",1,0.318248411279697
384,1344,"1 Male",1.55,0.527390771289208
385,1345,"1 Male",1.525,0.734661530299882
386,1346,"1 Male",1.375,0.596665413263259
387,1347,"1 Male",0.675,0.180410855890318
388,1348,"1 Male",0.875,0.280081261102047
389,1349,"1 Male",0.775,0.246741585989087
390,1350,"1 Male",0.5,0.143222974807887
391,1351,"1 Male",0.85,0.319354316531309
392,1352,"1 Male",0.675,0.173158812536279
393,1353,"1 Male",0.975,0.251883927277055
394,1354,"1 Male",1.5,0.490943623062405
395,1355,"1 Male",0.925,0.243867082334115
396,1356,"1 Male",1.1,0.260177454235196
397,1357,"1 Male",0.85,0.197905701450632
398,1358,"1 Male",0.85,0.207395324230853
399,1359,"1 Male",1.1,0.281479607131261
400,1360,"1 Male",1.075,0.254164039498822
401,1361,"1 Male",0.8,0.229827136823554
402,1362,"1 Male",0.725,0.267915744505332
403,1363,"1 Male",0.675,0.206892453171901
404,1364,"1 Male",0.775,0.23612116620118
405,1365,"1 Male",0.925,0.24906877847345
406,1366,"1 Male",0.725,0.240158868358597
407,1367,"1 Male",0.85,0.262018789696171
408,1368,"1 Male",0.85,0.228006972452992
409,1369,"1 Male",0.7,0.215430398064564
410,1370,"1 Male",0.75,0.214087209644419
411,1371,"1 Male",0.85,0.222313015640283
412,1372,"1 Male",1.175,0.303584356544374
413,1373,"1 Male",0.975,0.261865839598673
414,1374,"1 Male",1.025,0.251883927277055
415,1375,"1 Male",1.075,0.2566737428262
416,1376,"1 Male",1.075,0.310886862098804
417,1377,"1 Male",1.05,0.274912573515514
418,1378,"1 Male",1.525,0.397084729058273
419,1379,"1 Male",2.425,0.912791927310985
420,1380,"1 Male",1.05,0.223463414088073
421,1381,"1 Male",1.05,0.217650625709633
422,1382,"1 Male",1.25,0.260054234974563
423,1383,"1 Male",1.125,0.273128832191622
424,1384,"1 Male",0.925,0.194103791954928
425,1385,"1 Male",1.175,0.311916121203548
426,1386,"1 Male",1.15,0.259560772983505
427,1387,"1 Male",1.05,0.26782600551621
428,1388,"1 Male",0.775,0.180765821026216
429,1389,"1 Male",0.975,0.23612116620118
430,1390,"1 Male",1.35,0.342595672581828
431,1391,"1 Male",0.975,0.241489767262109
432,1392,"1 Male",1.825,0.656220237420334
433,1393,"1 Male",0.9,0.242317867104241
434,1394,"1 Male",1.175,0.257919436835295
435,1395,"1 Male",1.45,0.348899368343895
436,1396,"1 Male",1.525,0.425150802807904
437,1397,"1 Male",1.25,0.311633413830072
438,1398,"1 Male",1.25,0.311633413830072
439,1399,"1 Male",1.275,0.392211840980264
440,1400,"1 Male",0.725,0.202508309421158
441,1401,"1 Male",0.825,0.274766800890855
442,1402,"1 Male",0.875,0.270771689237091
443,1403,"1 Male",1.475,0.347126482527327
444,1404,"1 Male",1.7,0.602558647002035
445,1405,"1 Male",1.25,0.274445828571893
446,1406,"1 Male",1.05,0.255578780066955
447,1407,"1 Male",1.175,0.270060534524562
448,1408,"1 Male",0.85,0.213487524405814
449,1409,"1 Male",0.95,0.234657415318806
450,1410,"1 Male",1.15,0.315314251062455
451,1411,"1 Male",0.7,0.190141647604743
452,1412,"1 Male",1.1,0.265059258009243
453,1413,"1 Male",0.625,0.166746775619462
454,1414,"1 Male",0.75,0.222888957060432
455,1415,"1 Male",0.85,0.230801279825808
456,1416,"1 Male",1.1,0.250128172271943
457,1417,"1 Male",1.05,0.318147683816728
458,1418,"1 Male",0.975,0.225
459,1419,"1 Male",0.775,0.197703157439477
460,1420,"1 Male",0.825,0.208435872201771
461,1421,"1 Male",0.85,0.230801279825808
462,1422,"1 Male",0.925,0.233115741034253
463,1423,"1 Male",1.3,0.368990306314199
464,1424,"1 Male",1.05,0.262995563967658
465,1425,"1 Male",1,0.265542502271897
466,1426,"1 Male",1.3,0.387629217495805
467,1427,"1 Male",0.625,0.201556443707464
468,1428,"1 Male",0.875,0.253659119130278
469,1429,"1 Male",1.025,0.204084886813407
470,1430,"1 Male",1.225,0.28753483623951
471,1431,"1 Male",1.125,0.258663973684105
472,1432,"1 Male",0.8,0.193483584409369
473,1433,"1 Male",0.95,0.240058753492151
474,1434,"1 Male",0.875,0.20314040868578
475,1435,"1 Male",1.225,0.246741585989087
476,1436,"1 Male",1.45,0.328067378945553
477,1437,"1 Male",1.925,0.251629306107829
478,1438,"1 Male",2.375,0.319630194972974
479,1439,"1 Male",2.325,0.268871096748361
480,0,"1 Male",2.075,0.235849528301415
481,1,"1 Male",2.175,0.272423830803664
482,2,"1 Male",1.925,0.300400373860261
483,3,"1 Male",1.625,0.228393216927433
484,4,"1 Male",1.7,0.24337372337779
485,5,"1 Male",1.675,0.2566737428262
486,6,"1 Male",1.675,0.233115741034253
487,7,"1 Male",1.825,0.214498520704958
488,8,"1 Male",2.075,0.2566737428262
489,9,"1 Male",1.45,0.17153156246906
490,10,"1 Male",1.775,0.21329977700831
491,11,"1 Male",1.6,0.18536173919926
492,12,"1 Male",1.75,0.274445828571893
493,13,"1 Male",1.675,0.233115741034253
494,14,"1 Male",1.55,0.17522878817457
495,15,"1 Male",2.225,0.241489767262109
496,16,"1 Male",1.75,0.23135609139515
497,17,"1 Male",1.525,0.232013206962725
498,18,"1 Male",1.8,0.227020839436519
499,19,"1 Male",1.775,0.23339056074776
500,20,"1 Male",1.925,0.200600061354389
501,21,"1 Male",1.875,0.268393845701157
502,22,"1 Male",1.575,0.19244546347019
503,23,"1 Male",1.55,0.185879751590328
504,24,"1 Male",1.7,0.203179849596487
505,25,"1 Male",1.875,0.226985541163828
506,26,"1 Male",1.45,0.205532454234337
507,27,"1 Male",1.55,0.286334034804072
508,28,"1 Male",1.5,0.211829636434081
509,29,"1 Male",1.55,0.189296944860009
510,30,"1 Male",1.475,0.167896106459032
511,31,"1 Male",1.875,0.224143669585792
512,32,"1 Male",1.825,0.220394459886627
513,33,"1 Male",2.05,0.372018058563608
514,34,"1 Male",1.8,0.275494892688478
515,35,"1 Male",2.125,0.389258828926764
516,36,"1 Male",1.475,0.151858149059895
517,37,"1 Male",1.4,0.18187062180826
518,38,"1 Male",1.475,0.234759833632543
519,39,"1 Male",1.475,0.182530292533343
520,40,"1 Male",1.875,0.218348991413476
521,41,"1 Male",1.475,0.208743186592324
522,42,"1 Male",1.425,0.247778592233532
523,43,"1 Male",1.75,0.222888957060432
524,44,"1 Male",1.2,0.218385685639668
525,45,"1 Male",1.725,0.245439166832404
526,46,"1 Male",1.4,0.223032710030591
527,47,"1 Male",1.725,0.220685122010803
528,48,"1 Male",1.525,0.240158868358597
529,49,"1 Male",1.425,0.195748072001508
530,50,"1 Male",1.475,0.167896106459032
531,51,"1 Male",1.775,0.225
532,52,"1 Male",2.25,0.590252010498428
533,53,"1 Male",1.775,0.191108440152276
534,54,"1 Male",1.425,0.205337433358999
535,55,"1 Male",1.525,0.208743186592324
536,56,"1 Male",1.575,0.239891802534136
537,57,"1 Male",1.475,0.208743186592324
538,58,"1 Male",1.325,0.190772720191412
539,59,"1 Male",1.225,0.197703157439477
540,60,"1 Male",1.125,0.196728043443031
541,61,"1 Male",1.5,0.223606797749979
542,62,"1 Male",1.325,0.183929682773413
543,63,"1 Male",1.4,0.201913919206257
544,64,"1 Male",1.35,0.194639706598154
545,65,"1 Male",1.425,0.211488921938158
546,66,"1 Male",1.25,0.242185561406633
547,67,"1 Male",1.425,0.205337433358999
548,68,"1 Male",1.425,0.205337433358999
549,69,"1 Male",1.675,0.278244266418684
550,70,"1 Male",1.175,0.163642433842345
551,71,"1 Male",1.325,0.212999036954606
552,72,"1 Male",0.925,0.140454847202096
553,73,"1 Male",1.05,0.159927868356091
554,74,"1 Male",1.45,0.192653535174895
555,75,"1 Male",1.325,0.180410855890318
556,76,"1 Male",1.6,0.195461321506656
557,77,"1 Male",1.675,0.187382441779318
558,78,"1 Male",1.2,0.18673991236957
559,79,"1 Male",1.75,0.303293883036205
560,80,"1 Male",1.3,0.193483584409369
561,81,"1 Male",1.025,0.177184171892499
562,82,"1 Male",1.375,0.188405931095056
563,83,"1 Male",1.25,0.191986911947076
564,84,"1 Male",1.5,0.312147236790425
565,85,"1 Male",1.3,0.172463299700515
566,86,"1 Male",1.4,0.201913919206257
567,87,"1 Male",1.075,0.190772720191412
568,88,"1 Male",1.475,0.214797161323935
569,89,"1 Male",2.275,0.604457268749073
570,90,"1 Male",1.275,0.208743186592324
571,91,"1 Male",1.55,0.348899368343895
572,92,"1 Male",1.575,0.195748072001508
573,93,"1 Male",1.45,0.211678275474108
574,94,"1 Male",1.4,0.192153784566105
575,95,"1 Male",1.425,0.208435872201771
576,96,"1 Male",1.225,0.194433760390235
577,97,"1 Male",1.35,0.269258240356725
578,98,"1 Male",1.4,0.208166599946613
579,99,"1 Male",1.375,0.170547760060162
580,100,"1 Male",0.925,0.176822016844695
581,101,"1 Male",1.45,0.234657415318806
582,102,"1 Male",1.65,0.254573549898045
583,103,"1 Male",1.1,0.195461321506656
584,104,"1 Male",1.175,0.202191518754893
585,105,"1 Male",1.025,0.191108440152276
586,106,"1 Male",1.175,0.167513872368522
587,107,"1 Male",1.3,0.193483584409369
588,108,"1 Male",1.1,0.192153784566105
589,109,"1 Male",1.3,0.190141647604743
590,110,"1 Male",1.025,0.177184171892499
591,111,"1 Male",1.45,0.270208846103936
592,112,"1 Male",1.25,0.159124205639849
593,113,"1 Male",1.125,0.215393200378356
594,114,"1 Male",1.375,0.23393923164481
595,115,"1 Male",1.25,0.29253533645856
596,116,"1 Male",1.4,0.223032710030591
597,117,"1 Male",0.95,0.178849600187363
598,118,"1 Male",0.85,0.154214303104645
599,119,"1 Male",1.15,0.191317965969127
600,120,"1 Male",1.1,0.228708749958746
601,121,"1 Male",1.075,0.173158812536279
602,122,"1 Male",1.25,0.23135609139515
603,123,"1 Male",1.55,0.370290945899822
604,124,"1 Male",1.125,0.160877003503951
605,125,"1 Male",1.475,0.240158868358597
606,126,"1 Male",1.025,0.158063197357811
607,127,"1 Male",1.15,0.166217343042792
608,128,"1 Male",1.575,0.242549228415858
609,129,"1 Male",1.425,0.185664088735958
610,130,"1 Male",1.4,0.225888558863969
611,131,"1 Male",1.125,0.186696998451419
612,132,"1 Male",0.95,0.17522878817457
613,133,"1 Male",1.375,0.219811982594916
