"Dec_time","Dec_ZT_time","Condition","mean","SEM"
58,1018,"6 Male",0.15,0.0643860980356254
59,1019,"6 Male",0.1375,0.0659491317204673
60,1020,"6 Male",0.1,0.0579174445201688
61,1021,"6 Male",0.1375,0.0770166634936635
62,1022,"6 Male",0.4125,0.325932814191957
63,1023,"6 Male",0.2125,0.084744123428685
64,1024,"6 Male",0.4875,0.195676164599588
65,1025,"6 Male",0.2625,0.101793645197191
66,1026,"6 Male",0.35,0.184098900222927
67,1027,"6 Male",0.15,0.0667983930679152
68,1028,"6 Male",0.125,0.071985846006812
69,1029,"6 Male",0.2375,0.13692341710569
70,1030,"6 Male",0.325,0.158887548802784
71,1031,"6 Male",0.45,0.296017874930689
72,1032,"6 Male",0.1375,0.0659491317204673
73,1033,"6 Male",0.05,0.0302939188449983
74,1034,"6 Male",0.2375,0.114244560571841
75,1035,"6 Male",0.3125,0.137327279320496
76,1036,"6 Male",0.4875,0.216410409153242
77,1037,"6 Male",0.25,0.17744672939266
78,1038,"6 Male",0.4625,0.266804668273736
79,1039,"6 Male",0.2875,0.108490432991268
80,1040,"6 Male",0.225,0.105204743118757
81,1041,"6 Male",0.3875,0.149359126718715
82,1042,"6 Male",0.275,0.119300439800987
83,1043,"6 Male",0.075,0.0463032109229171
84,1044,"6 Male",0.1625,0.0842760495730879
85,1045,"6 Male",0.1625,0.0861330843976233
86,1046,"6 Male",0.1875,0.0908708744471231
87,1047,"6 Male",0.175,0.0810824709083757
88,1048,"6 Male",0.2375,0.0875903692469105
89,1049,"6 Male",0.225,0.0923925992981218
90,1050,"6 Male",0.25,0.0898310650786495
91,1051,"6 Male",0.3875,0.171085282974991
92,1052,"6 Male",0.2375,0.151201673940905
93,1053,"6 Male",0.4,0.20407246169009
94,1054,"6 Male",0.3375,0.124452916723605
95,1055,"6 Male",0.075,0.0388725603654697
96,1056,"6 Male",0.25,0.12766153827379
97,1057,"6 Male",0.2,0.0698098683677243
98,1058,"6 Male",0.5375,0.344000915328485
99,1059,"6 Male",0.3625,0.14909404686347
100,1060,"6 Male",0.075,0.0463032109229171
101,1061,"6 Male",0.2,0.0980828892547368
102,1062,"6 Male",0.1375,0.0583088405482046
103,1063,"6 Male",0.275,0.131898263440935
104,1064,"6 Male",0.625,0.288149376697468
105,1065,"6 Male",0.275,0.124492641234408
106,1066,"6 Male",0.15,0.0797543697465593
107,1067,"6 Male",0.2875,0.1209060598831
108,1068,"6 Male",0.2625,0.13041286678386
109,1069,"6 Male",0.2875,0.167061110247005
110,1070,"6 Male",0.1875,0.118125858110874
111,1071,"6 Male",0.1375,0.0609620913542054
112,1072,"6 Male",0.175,0.0683785998057316
113,1073,"6 Male",0.1875,0.0836163443231925
114,1074,"6 Male",0.2875,0.104023107827181
115,1075,"6 Male",0.0625,0.0625
116,1076,"6 Male",0.1625,0.101326252736746
117,1077,"6 Male",0.1375,0.0555289581198262
118,1078,"6 Male",0.125,0.0674466502719845
119,1079,"6 Male",0.0375,0.021374819563973
120,1080,"6 Male",0.1625,0.0879509176987405
121,1081,"6 Male",0.375,0.246092886652092
122,1082,"6 Male",0.175,0.095425429829935
123,1083,"6 Male",0.2,0.117192905993451
124,1084,"6 Male",0.375,0.134746597617974
125,1085,"6 Male",0.1625,0.091478277839363
126,1086,"6 Male",0.275,0.119300439800987
127,1087,"6 Male",0.1125,0.0533490713857469
128,1088,"6 Male",0.2625,0.124198378982063
129,1089,"6 Male",0.35,0.229955967166419
130,1090,"6 Male",0.4,0.237737223298692
131,1091,"6 Male",0.15,0.0854992782558922
132,1092,"6 Male",0.1125,0.0665462388023108
133,1093,"6 Male",0.0875,0.0621190924400029
134,1094,"6 Male",0.1125,0.0616075523481425
135,1095,"6 Male",0.1625,0.0861330843976233
136,1096,"6 Male",0.0375,0.0278089663165486
137,1097,"6 Male",0.0875,0.0539389892096805
138,1098,"6 Male",0.225,0.131898263440935
139,1099,"6 Male",0.125,0.0762553173078541
140,1100,"6 Male",0.1125,0.0589833434973517
141,1101,"6 Male",0.1875,0.0735487223339877
142,1102,"6 Male",0.2875,0.11959021540349
143,1103,"6 Male",0.3625,0.186781323097969
144,1104,"6 Male",0.375,0.140495281239737
145,1105,"6 Male",0.225,0.0973948637951247
146,1106,"6 Male",0.275,0.142285815050401
147,1107,"6 Male",0.3875,0.145059732349702
148,1108,"6 Male",0.2625,0.0848374282996976
149,1109,"6 Male",0.3375,0.143359058382277
150,1110,"6 Male",0.225,0.105204743118757
151,1111,"6 Male",0.4,0.159707010221606
152,1112,"6 Male",0.375,0.133567173637154
153,1113,"6 Male",0.4375,0.19229110809698
154,1114,"6 Male",0.325,0.128001928387373
155,1115,"6 Male",0.325,0.145366189720733
156,1116,"6 Male",0.3125,0.125276592720046
157,1117,"6 Male",0.1375,0.0770166634936635
158,1118,"6 Male",0.175,0.0728597577802553
159,1119,"6 Male",0.3125,0.116099245519196
160,1120,"6 Male",0.15,0.0854992782558922
161,1121,"6 Male",0.325,0.171345198984943
162,1122,"6 Male",0.1875,0.0991957373267494
163,1123,"6 Male",0.1375,0.0953735991651857
164,1124,"6 Male",0.3,0.185212843691668
165,1125,"6 Male",0.225,0.147741435100549
166,1126,"6 Male",0.1625,0.0981534416170203
167,1127,"6 Male",0.0875,0.0509211042767092
168,1128,"6 Male",0.15,0.0756825481948502
169,1129,"6 Male",0.2,0.0822930853640461
170,1130,"6 Male",0.1,0.0631454018290477
171,1131,"6 Male",0.275,0.149868085455092
172,1132,"6 Male",0.0875,0.0405412354541879
173,1133,"6 Male",0.1,0.0521681798354301
174,1134,"6 Male",0.075,0.0388725603654697
175,1135,"6 Male",0.2375,0.17987667188551
176,1136,"6 Male",0.05,0.0351308584465264
177,1137,"6 Male",0.0875,0.0539389892096805
178,1138,"6 Male",0.0875,0.0539389892096805
179,1139,"6 Male",0.225,0.146666546797036
180,1140,"6 Male",0.175,0.128001928387373
181,1141,"6 Male",0.325,0.221312969298563
182,1142,"6 Male",0.1,0.0724787179588741
183,1143,"6 Male",0.1625,0.11859375130293
184,1144,"6 Male",0.1375,0.0635045847044212
185,1145,"6 Male",0.075,0.0463032109229171
186,1146,"6 Male",0.0375,0.0278089663165486
187,1147,"6 Male",0.1,0.0724787179588741
188,1148,"6 Male",0,0
189,1149,"6 Male",0.1875,0.152088571379653
190,1150,"6 Male",0.25,0.113209786220991
191,1151,"6 Male",0.8,0.369056271651857
192,1152,"6 Male",0.3,0.128772196071251
193,1153,"6 Male",0.9125,0.645381290008992
194,1154,"6 Male",0.55,0.229128784747792
195,1155,"6 Male",0.2875,0.180710403685012
196,1156,"6 Male",0.0875,0.0477127149149675
197,1157,"6 Male",0.2125,0.152711515485982
198,1158,"6 Male",0.3375,0.144458559166481
199,1159,"6 Male",0.25,0.115971406340561
200,1160,"6 Male",0.2125,0.103259765223072
201,1161,"6 Male",0.1875,0.0735487223339877
202,1162,"6 Male",0.2125,0.084744123428685
203,1163,"6 Male",0.225,0.100591604451246
204,1164,"6 Male",0.1375,0.0683062491349516
205,1165,"6 Male",0.1625,0.0763978386267271
206,1166,"6 Male",0.2625,0.0919957174292176
207,1167,"6 Male",0.125,0.0599973628112419
208,1168,"6 Male",0.225,0.0852676352448757
209,1169,"6 Male",0.3,0.119862790755075
210,1170,"6 Male",0.175,0.0770808387097762
211,1171,"6 Male",0.225,0.109623925596975
212,1172,"6 Male",0.2875,0.102490737463552
213,1173,"6 Male",0.175,0.0583935794979403
214,1174,"6 Male",0.1875,0.0991957373267494
215,1175,"6 Male",0.15,0.0643860980356254
216,1176,"6 Male",0.175,0.075
217,1177,"6 Male",0.2125,0.117588843331114
218,1178,"6 Male",0.05,0.0393780765324108
219,1179,"6 Male",0.1125,0.0641244586919191
220,1180,"6 Male",0.175,0.0791069617189604
221,1181,"6 Male",0.45,0.233912782620826
222,1182,"6 Male",0.0625,0.0370756581921312
223,1183,"6 Male",0.1375,0.0749340427275459
224,1184,"6 Male",0.1625,0.0823771620987458
225,1185,"6 Male",0.05,0.0393780765324108
226,1186,"6 Male",0.2875,0.20684011283714
227,1187,"6 Male",0.2375,0.116981755041794
228,1188,"6 Male",0.2625,0.127963293292959
229,1189,"6 Male",0.2375,0.097830501184576
230,1190,"6 Male",0.1125,0.0711429075252006
231,1191,"6 Male",0.075,0.0388725603654697
232,1192,"6 Male",0.1,0.0457012865785714
233,1193,"6 Male",0.2,0.12999513135966
234,1194,"6 Male",0.2,0.0948015916119128
235,1195,"6 Male",0.1125,0.0470447874404429
236,1196,"6 Male",0.2625,0.106354658060375
237,1197,"6 Male",0.2625,0.135178913324508
238,1198,"6 Male",0.275,0.120619445500762
239,1199,"6 Male",0.35,0.124651412681703
240,1200,"6 Male",0.25,0.105991401609705
241,1201,"6 Male",0.2125,0.0919096797976488
242,1202,"6 Male",0.4125,0.252013254373152
243,1203,"6 Male",0.25,0.131327207550598
244,1204,"6 Male",0.3125,0.147332558897863
245,1205,"6 Male",0.1,0.0679724441561208
246,1206,"6 Male",0.1,0.0631454018290477
247,1207,"6 Male",0.2125,0.0985556290899533
248,1208,"6 Male",0.1125,0.0589833434973517
249,1209,"6 Male",0.225,0.111057916239652
250,1210,"6 Male",0.5375,0.192373376075757
251,1211,"6 Male",0.525,0.26082573356772
252,1212,"6 Male",0.25,0.115971406340561
253,1213,"6 Male",0.1125,0.0688829267303351
254,1214,"6 Male",0.1125,0.0616075523481425
255,1215,"6 Male",0.225,0.0852676352448757
256,1216,"6 Male",0.15,0.0817142288091457
257,1217,"6 Male",0.175,0.0848956917694453
258,1218,"6 Male",0.225,0.100591604451246
259,1219,"6 Male",0.2375,0.13459238745001
260,1220,"6 Male",0.1875,0.0836163443231925
261,1221,"6 Male",0.225,0.0814718247484865
262,1222,"6 Male",0.2875,0.128518518096307
263,1223,"6 Male",0.275,0.109623925596975
264,1224,"6 Male",0.1625,0.0861330843976233
265,1225,"6 Male",0.225,0.105204743118757
266,1226,"6 Male",0.2375,0.112851069662855
267,1227,"6 Male",0.2375,0.094540444094685
268,1228,"6 Male",0.175,0.0848956917694453
269,1229,"6 Male",0.15,0.0713788253536072
270,1230,"6 Male",0.4875,0.213465787434575
271,1231,"6 Male",0.425,0.216980865982537
272,1232,"6 Male",0.1375,0.0526023715593783
273,1233,"6 Male",0.1625,0.0601784003893234
274,1234,"6 Male",0.3875,0.192825222560992
275,1235,"6 Male",0.175,0.0683785998057316
276,1236,"6 Male",0.2625,0.0936998811179555
277,1237,"6 Male",0.2625,0.157857240023535
278,1238,"6 Male",0.5,0.299788955302758
279,1239,"6 Male",0.3875,0.134885969187104
280,1240,"6 Male",0.1625,0.0652253881998627
281,1241,"6 Male",0.25,0.123887454029142
282,1242,"6 Male",0.35,0.177980940524185
283,1243,"6 Male",0.3375,0.147707963241876
284,1244,"6 Male",0.225,0.073292806216149
285,1245,"6 Male",0.4875,0.259621041988199
286,1246,"6 Male",0.35,0.163137745634273
287,1247,"6 Male",0.7125,0.478061006514197
288,1248,"6 Male",0.5,0.217144879594655
289,1249,"6 Male",0.125,0.0544680837913244
290,1250,"6 Male",0.1625,0.0721368030510805
291,1251,"6 Male",0.2375,0.133411600182635
292,1252,"6 Male",0.1375,0.0810214653539497
293,1253,"6 Male",0.2,0.0914025731571428
294,1254,"6 Male",0.3875,0.16448399368089
295,1255,"6 Male",0.5,0.197291790586713
296,1256,"6 Male",0.2375,0.0838997103237256
297,1257,"6 Male",0.2625,0.116303495925776
298,1258,"6 Male",0.2,0.122474487139159
299,1259,"6 Male",0.1625,0.080433457834663
300,1260,"6 Male",0.1875,0.0735487223339877
301,1261,"6 Male",0.3375,0.124452916723605
302,1262,"6 Male",0.2375,0.075982488822063
303,1263,"6 Male",0.25,0.105991401609705
304,1264,"6 Male",0.35,0.184098900222927
305,1265,"6 Male",0.3125,0.154667620350253
306,1266,"6 Male",0.25,0.0966200964498312
307,1267,"6 Male",0.3375,0.138874032257449
308,1268,"6 Male",0.2375,0.107095943617116
309,1269,"6 Male",0.1375,0.0727918612434875
310,1270,"6 Male",0.2375,0.108563330989073
311,1271,"6 Male",0.2625,0.185506277828876
312,1272,"6 Male",0.1125,0.050295802225623
313,1273,"6 Male",0.175,0.075
314,1274,"6 Male",0.0375,0.021374819563973
315,1275,"6 Male",0.3375,0.149835088672408
316,1276,"6 Male",0.1,0.0521681798354301
317,1277,"6 Male",0.25,0.136061229701367
318,1278,"6 Male",0.175,0.117698122760161
319,1279,"6 Male",0.15,0.0942995496452191
320,1280,"6 Male",0.275,0.226402101121887
321,1281,"6 Male",0.1625,0.0763978386267271
322,1282,"6 Male",0.2875,0.156295879340225
323,1283,"6 Male",0.525,0.378611303301079
324,1284,"6 Male",0.275,0.123215104696285
325,1285,"6 Male",0.2125,0.112077264827168
326,1286,"6 Male",0.2875,0.171731456169144
327,1287,"6 Male",0.1625,0.0897319319988886
328,1288,"6 Male",0.0625,0.0370756581921312
329,1289,"6 Male",0.1875,0.109795191958552
330,1290,"6 Male",0.1375,0.0919957174292176
331,1291,"6 Male",0.2375,0.131018104363046
332,1292,"6 Male",0.075,0.0635823994434572
333,1293,"6 Male",0.125,0.0674466502719845
334,1294,"6 Male",0.225,0.119300439800987
335,1295,"6 Male",0.1375,0.0810214653539497
336,1296,"6 Male",0.0875,0.0646160764962726
337,1297,"6 Male",0.1625,0.102875969934059
338,1298,"6 Male",0.175,0.095425429829935
339,1299,"6 Male",0.0625,0.0411225014630953
340,1300,"6 Male",0.1625,0.107391025130041
341,1301,"6 Male",0.2,0.0860526774199341
342,1302,"6 Male",0.175,0.0583935794979403
343,1303,"6 Male",0.15,0.0643860980356254
344,1304,"6 Male",0.1375,0.0749340427275459
345,1305,"6 Male",0.3875,0.180972889430602
346,1306,"6 Male",0.2625,0.101793645197191
347,1307,"6 Male",0.25,0.105991401609705
348,1308,"6 Male",0.6875,0.341994221396143
349,1309,"6 Male",0.2,0.0980828892547368
350,1310,"6 Male",0.25,0.0949683491578755
351,1311,"6 Male",0.225,0.0957564817517245
352,1312,"6 Male",0.3125,0.124007132808326
353,1313,"6 Male",0.375,0.152380893516414
354,1314,"6 Male",0.4125,0.121558640846947
355,1315,"6 Male",0.325,0.121664354639613
356,1316,"6 Male",0.275,0.102152467333288
357,1317,"6 Male",0.175,0.0728597577802553
358,1318,"6 Male",0.375,0.212262525535798
359,1319,"6 Male",0.325,0.144273606102161
360,1320,"6 Male",0.35,0.202906101623262
361,1321,"6 Male",0.375,0.219590383917103
362,1322,"6 Male",0.275,0.142285815050401
363,1323,"6 Male",0.4375,0.186442163631907
364,1324,"6 Male",0.25,0.0966200964498312
365,1325,"6 Male",0.275,0.116617681096409
366,1326,"6 Male",0.7,0.275818689299853
367,1327,"6 Male",0.7,0.271190530434727
368,1328,"6 Male",0.325,0.161847521615762
369,1329,"6 Male",0.4125,0.166586874359479
370,1330,"6 Male",0.1875,0.102336238430981
371,1331,"6 Male",0.3,0.168199700476863
372,1332,"6 Male",0.5125,0.237999142376925
373,1333,"6 Male",0.5125,0.198087173943728
374,1334,"6 Male",0.425,0.146450622429973
375,1335,"6 Male",0.35,0.137909344649926
376,1336,"6 Male",0.45,0.183926925500457
377,1337,"6 Male",0.275,0.112473625600388
378,1338,"6 Male",0.225,0.0795059905393648
379,1339,"6 Male",0.225,0.0871035321698018
380,1340,"6 Male",0.4125,0.168475808652951
381,1341,"6 Male",0.625,0.191905006827778
382,1342,"6 Male",0.6375,0.199083143689429
383,1343,"6 Male",0.45,0.192337388164849
384,1344,"6 Male",0.4375,0.177752984272337
385,1345,"6 Male",0.6125,0.214574756086002
386,1346,"6 Male",0.325,0.109334870576823
387,1347,"6 Male",0.525,0.190747198330371
388,1348,"6 Male",0.625,0.213006655865581
389,1349,"6 Male",0.2125,0.080923760807881
390,1350,"6 Male",0.5,0.210484672763492
391,1351,"6 Male",0.125,0.0514812243026154
392,1352,"6 Male",0.8125,0.283006994367205
393,1353,"6 Male",0.6375,0.278014974325785
394,1354,"6 Male",0.4625,0.138874032257449
395,1355,"6 Male",0.45,0.146585612432298
396,1356,"6 Male",0.5625,0.145441003307313
397,1357,"6 Male",0.7,0.270606445047537
398,1358,"6 Male",0.625,0.274654558640993
399,1359,"6 Male",0.6125,0.21967593364496
400,1360,"6 Male",0.425,0.113593490186094
401,1361,"6 Male",0.5625,0.160934523599121
402,1362,"6 Male",0.625,0.316915014763073
403,1363,"6 Male",0.6625,0.335147686131036
404,1364,"6 Male",0.275,0.0906638666110196
405,1365,"6 Male",0.3875,0.117319414150893
406,1366,"6 Male",0.4125,0.139725941068919
407,1367,"6 Male",0.525,0.182263371824568
408,1368,"6 Male",0.6375,0.293518458436668
409,1369,"6 Male",0.45,0.144410631117473
410,1370,"6 Male",0.5,0.156099611170544
411,1371,"6 Male",0.6375,0.191796759189104
412,1372,"6 Male",0.9,0.341534141222006
413,1373,"6 Male",0.65,0.235396245520321
414,1374,"6 Male",0.4375,0.247035428966286
415,1375,"6 Male",0.6,0.228229287329511
416,1376,"6 Male",0.875,0.310356573205153
417,1377,"6 Male",0.4,0.156706611300597
418,1378,"6 Male",0.525,0.217126661978146
419,1379,"6 Male",0.475,0.169674856599395
420,1380,"6 Male",0.5,0.193240192899662
421,1381,"6 Male",0.425,0.15688321061271
422,1382,"6 Male",0.2375,0.097830501184576
423,1383,"6 Male",0.3125,0.120118282949492
424,1384,"6 Male",0.2125,0.0865911205141655
425,1385,"6 Male",0.475,0.196468021683692
426,1386,"6 Male",0.275,0.0906638666110196
427,1387,"6 Male",0.4,0.140748451438296
428,1388,"6 Male",0.2875,0.111369140443114
429,1389,"6 Male",0.3125,0.136170209478311
430,1390,"6 Male",0.1125,0.0688829267303351
431,1391,"6 Male",0.4375,0.12684555295239
432,1392,"6 Male",0.4875,0.17609849624499
433,1393,"6 Male",0.425,0.195499198742247
434,1394,"6 Male",0.4125,0.166586874359479
435,1395,"6 Male",0.725,0.253441502001367
436,1396,"6 Male",0.7,0.248667334079036
437,1397,"6 Male",0.2375,0.091131685912284
438,1398,"6 Male",0.2875,0.149040974316852
439,1399,"6 Male",0.5,0.246494409005328
440,1400,"6 Male",0.4375,0.21483269174648
441,1401,"6 Male",0.3625,0.163277109715238
442,1402,"6 Male",0.3625,0.132220268367178
443,1403,"6 Male",0.6625,0.255288215131075
444,1404,"6 Male",0.475,0.148808559369991
445,1405,"6 Male",0.35,0.144629601116049
446,1406,"6 Male",0.375,0.131176516499763
447,1407,"6 Male",0.25,0.0949683491578755
448,1408,"6 Male",0.1875,0.0735487223339877
449,1409,"6 Male",0.375,0.125
450,1410,"6 Male",0.525,0.176081648207424
451,1411,"6 Male",0.5125,0.264451755548452
452,1412,"6 Male",0.4,0.126541132553206
453,1413,"6 Male",0.35,0.123375520211028
454,1414,"6 Male",0.3125,0.104629772247226
455,1415,"6 Male",0.4375,0.149729450102003
456,1416,"6 Male",0.3375,0.119258985809047
457,1417,"6 Male",0.5,0.146693514995627
458,1418,"6 Male",0.525,0.194036894573419
459,1419,"6 Male",0.6375,0.185932264446022
460,1420,"6 Male",0.4625,0.186527011313019
461,1421,"6 Male",0.2875,0.11691410619702
462,1422,"6 Male",0.1625,0.0516920959606991
463,1423,"6 Male",0.3875,0.111794553319465
464,1424,"6 Male",0.4,0.101569954692333
465,1425,"6 Male",0.7,0.385414457172364
466,1426,"6 Male",0.4875,0.153022036553191
467,1427,"6 Male",0.4375,0.152866854865454
468,1428,"6 Male",0.15,0.0618798345509313
469,1429,"6 Male",0.4375,0.155941150454469
470,1430,"6 Male",0.375,0.131176516499763
471,1431,"6 Male",0.275,0.127009169408842
472,1432,"6 Male",0.4125,0.136286358521267
473,1433,"6 Male",0.5,0.14119741095629
474,1434,"6 Male",0.5,0.165926627066364
475,1435,"6 Male",0.6625,0.298171511046914
476,1436,"6 Male",0.5375,0.239952362097041
477,1437,"6 Male",1.0625,0.259224592275707
478,1438,"6 Male",1.2375,0.178994864150917
479,1439,"6 Male",1.025,0.144492783753937
480,0,"6 Male",1.3,0.155490241461879
481,1,"6 Male",1.25,0.247455404497841
482,2,"6 Male",1.05,0.143310762622855
483,3,"6 Male",1.0125,0.162548678200747
484,4,"6 Male",0.95,0.16678266005854
485,5,"6 Male",1.1375,0.167581219681304
486,6,"6 Male",1.1875,0.329505647173136
487,7,"6 Male",1.025,0.214191887234232
488,8,"6 Male",0.9,0.185383625510979
489,9,"6 Male",0.6625,0.111013384413715
490,10,"6 Male",1.2125,0.246297744841328
491,11,"6 Male",0.5625,0.112288831348312
492,12,"6 Male",0.675,0.131658120750274
493,13,"6 Male",0.8125,0.166016003117589
494,14,"6 Male",0.825,0.142063232489327
495,15,"6 Male",0.8125,0.137902173636498
496,16,"6 Male",0.7,0.161480492218375
497,17,"6 Male",0.9,0.159707010221606
498,18,"6 Male",0.8375,0.130048372207898
499,19,"6 Male",0.675,0.20029645749757
500,20,"6 Male",0.7375,0.129193885794113
501,21,"6 Male",0.7375,0.250154224581456
502,22,"6 Male",0.825,0.170419252195834
503,23,"6 Male",0.8125,0.145712728912366
504,24,"6 Male",0.8375,0.187795126384235
505,25,"6 Male",0.7125,0.161278270017218
506,26,"6 Male",1.0625,0.184308277457201
507,27,"6 Male",0.825,0.180343378523347
508,28,"6 Male",0.975,0.253441502001367
509,29,"6 Male",0.75,0.197692383467378
510,30,"6 Male",0.5625,0.12684555295239
511,31,"6 Male",0.4625,0.0973440817572623
512,32,"6 Male",0.725,0.183129441666443
513,33,"6 Male",0.575,0.120356800778647
514,34,"6 Male",0.95,0.298148293745396
515,35,"6 Male",1.0625,0.446627216202914
516,36,"6 Male",0.925,0.198710240032241
517,37,"6 Male",0.775,0.18655351829937
518,38,"6 Male",0.4375,0.103489359203516
519,39,"6 Male",0.4,0.109081319102838
520,40,"6 Male",0.4625,0.105157732640911
521,41,"6 Male",0.4625,0.133055320654344
522,42,"6 Male",0.4875,0.108198349855219
523,43,"6 Male",0.425,0.131658120750274
524,44,"6 Male",0.325,0.0885448466790571
525,45,"6 Male",0.725,0.241288078256802
526,46,"6 Male",0.6,0.203295631837112
527,47,"6 Male",0.4,0.0934568200571252
528,48,"6 Male",1.0875,0.604360146525944
529,49,"6 Male",0.6125,0.216775674460892
530,50,"6 Male",0.675,0.159880295411159
531,51,"6 Male",0.825,0.23382821239404
532,52,"6 Male",0.7,0.325304142011943
533,53,"6 Male",0.3625,0.0961995388025472
534,54,"6 Male",0.4125,0.138588898947183
535,55,"6 Male",0.6,0.131447636010155
536,56,"6 Male",0.4125,0.107758740724508
537,57,"6 Male",0.5375,0.134239241843184
538,58,"6 Male",0.5375,0.146632829573942
539,59,"6 Male",0.6875,0.250059328403319
540,60,"6 Male",0.3375,0.0923390662967574
541,61,"6 Male",0.275,0.0871035321698018
542,62,"6 Male",0.35,0.10388040835743
543,63,"6 Male",0.3875,0.114590285558174
544,64,"6 Male",0.5,0.131928250542252
545,65,"6 Male",0.6125,0.192002892581059
546,66,"6 Male",1.0375,0.41546213021835
547,67,"6 Male",0.775,0.455617191638392
548,68,"6 Male",0.275,0.121924182708411
549,69,"6 Male",0.65,0.206768383842796
550,70,"6 Male",0.325,0.0970693996810034
551,71,"6 Male",0.125,0.0483100482249156
552,72,"6 Male",0.1125,0.050295802225623
553,73,"6 Male",0.35,0.129629462192645
554,74,"6 Male",0.1,0.0490414446273684
555,75,"6 Male",0.2375,0.0857648942668712
556,76,"6 Male",0.3125,0.0934462378434178
557,77,"6 Male",0.2125,0.0633798824049941
558,78,"6 Male",0.2125,0.0769138717715217
559,79,"6 Male",0.3375,0.0940370079317685
560,80,"6 Male",0.35,0.0975977277178941
561,81,"6 Male",0.6,0.266600730244852
562,82,"6 Male",0.475,0.161063514478613
563,83,"6 Male",0.4125,0.0985556290899533
564,84,"6 Male",0.2625,0.0953735991651857
565,85,"6 Male",0.2625,0.132817270018586
566,86,"6 Male",0.2375,0.102567899708597
567,87,"6 Male",0.3,0.102808658454259
568,88,"6 Male",0.6,0.314018462732224
569,89,"6 Male",0.3125,0.133826060828831
570,90,"6 Male",0.3375,0.116575273123409
571,91,"6 Male",0.3125,0.136170209478311
572,92,"6 Male",0.1625,0.0601784003893234
573,93,"6 Male",0.125,0.0483100482249156
574,94,"6 Male",0.1375,0.0635045847044212
575,95,"6 Male",0.2875,0.165155996453526
576,96,"6 Male",0.275,0.123215104696285
577,97,"6 Male",0.425,0.160866915669326
578,98,"6 Male",0.2375,0.0928517090495254
579,99,"6 Male",0.5125,0.293922485045275
580,100,"6 Male",0.175,0.0683785998057316
581,101,"6 Male",0.375,0.129964698225365
582,102,"6 Male",0.4625,0.144458559166481
583,103,"6 Male",0.6875,0.319014379065635
584,104,"6 Male",0.7125,0.262771107740732
585,105,"6 Male",0.5625,0.193112210772305
586,106,"6 Male",0.6125,0.191177025458843
587,107,"6 Male",0.5,0.214210354440132
588,108,"6 Male",0.3,0.11023565092191
589,109,"6 Male",0.7625,0.368989275512227
590,110,"6 Male",0.8,0.424860364253862
591,111,"6 Male",0.45,0.171460590740891
